Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
23610	-15728.2	-15712.3	-15.9083	0.0897209	0.108773	0.0947731	0.0668921	0.148231	0.0957463	0.100883	0.113927	0.11231	0.0702062	0.076574	0.12593	0.090939	0.0836231	0.106265	0.0996513	0.158973	0.0714671	0.106308	0.116012	0.0491402	0.117898	0.0800099	0.0265267	0.0434397	0.0272406	0.0546969	0.0306893	0.0501769	0.0404962	0.0387888	0.0323797	0.0256671	0.0146777	0.0452404	0.02285	0.0313891	0.0706947	0.020667	0.051638	0.0170311	0.0157864	0.0647514	3.00908
23620	-15725.8	-15709.6	-16.2135	0.109486	0.119187	0.115878	0.0640278	0.121339	0.0988516	0.0730545	0.126923	0.102229	0.0703338	0.0884797	0.134175	0.0791586	0.0806106	0.115709	0.120034	0.161174	0.0906262	0.122385	0.110062	0.057136	0.0832609	0.110687	0.0186157	0.0275947	0.0364335	0.0510231	0.026522	0.0553144	0.0339042	0.0261592	0.0307163	0.0256671	0.0213705	0.0360517	0.0331816	0.0270091	0.0523415	0.0374661	0.0388963	0.0140244	0.0173692	0.0751317	3.0396
23630	-15727.4	-15711.5	-15.8736	0.103444	0.0985229	0.0923689	0.0807634	0.13063	0.0950223	0.0648446	0.127768	0.0754651	0.0741006	0.0724932	0.1232	0.0773814	0.100513	0.100676	0.114534	0.168257	0.0906262	0.127157	0.112101	0.0711116	0.0696784	0.095095	0.0259369	0.0375622	0.0228917	0.0429977	0.0380118	0.0615353	0.0440361	0.035103	0.0279629	0.0297575	0.0150659	0.0620754	0.0276559	0.0185276	0.0610462	0.0255269	0.0613296	0.0130073	0.0231783	0.0666492	3.00561
23640	-15720.4	-15704.1	-16.3293	0.0953249	0.123549	0.107513	0.0662472	0.132455	0.0889589	0.0768934	0.131167	0.101891	0.0626438	0.105811	0.142875	0.0968227	0.09115	0.0974715	0.117654	0.169279	0.0852583	0.0968836	0.126574	0.0655571	0.0853665	0.0844659	0.0242061	0.0465896	0.0222327	0.0457534	0.0268419	0.061283	0.0350172	0.0301699	0.0245947	0.024961	0.0146355	0.0364234	0.0276559	0.0312188	0.0559766	0.0241447	0.0433903	0.0235615	0.0361523	0.06456	3.05118
23650	-15723.7	-15707.2	-16.4496	0.0934877	0.117046	0.104075	0.0727613	0.13326	0.108832	0.0832351	0.118086	0.0966459	0.0794844	0.104519	0.129573	0.0712497	0.0963445	0.114603	0.118022	0.15584	0.0822301	0.0969558	0.107067	0.0706169	0.107833	0.0768729	0.0364411	0.0328211	0.0156939	0.0327414	0.0340414	0.0684446	0.0296193	0.0359538	0.0271824	0.0216971	0.0140454	0.0383029	0.0482791	0.0258472	0.054473	0.0383157	0.0430774	0.0176084	0.0287986	0.0811837	3.06321
23660	-15724.2	-15708.7	-15.4942	0.0839743	0.110166	0.127536	0.074472	0.119496	0.0955063	0.0774151	0.149693	0.0985471	0.0723618	0.0658271	0.12422	0.0683675	0.0886769	0.0867289	0.119462	0.155686	0.0673404	0.121853	0.139873	0.0604748	0.0887558	0.0975914	0.0231211	0.034291	0.0232196	0.0363919	0.0258373	0.0598698	0.0352121	0.0301416	0.018545	0.0230648	0.0130168	0.0337941	0.050257	0.0302691	0.0513024	0.028037	0.0428687	0.0148199	0.0287986	0.0707948	2.96768
23670	-15731.9	-15715.4	-16.5038	0.0901457	0.098286	0.11814	0.074472	0.13046	0.101931	0.0950079	0.108821	0.0850642	0.0559747	0.096387	0.10979	0.0656448	0.0968212	0.124465	0.128389	0.198363	0.0806276	0.101603	0.133573	0.0687915	0.0857982	0.0824434	0.0225682	0.0431912	0.0126841	0.0481348	0.0383299	0.0639454	0.0352121	0.0264061	0.0400412	0.0230648	0.0137307	0.0425215	0.0226757	0.0193873	0.0625383	0.0361929	0.0428836	0.0167542	0.0330342	0.0943415	3.06864
23680	-15735.4	-15718.7	-16.7229	0.106263	0.0817691	0.108161	0.0681034	0.121212	0.113474	0.0662271	0.124322	0.0887965	0.104591	0.0692193	0.128689	0.0776318	0.0937975	0.143722	0.105293	0.15411	0.0702368	0.108811	0.15861	0.0769837	0.0911274	0.095812	0.0341511	0.0422947	0.0256306	0.0337557	0.0533463	0.0751565	0.0411701	0.0201532	0.0232104	0.031309	0.0141523	0.0373243	0.0266863	0.0269883	0.0610165	0.0361929	0.0419833	0.023026	0.0183049	0.0677313	3.09055
23690	-15726.7	-15710.7	-16.0613	0.0917954	0.108731	0.123763	0.0592292	0.110258	0.112199	0.0648556	0.129907	0.0889344	0.101285	0.0704496	0.12942	0.0776318	0.0925638	0.109725	0.112181	0.1509	0.0895872	0.100666	0.11716	0.045641	0.090419	0.0757825	0.0242175	0.0572829	0.033028	0.0510322	0.0347589	0.0786852	0.0412652	0.0443976	0.0228463	0.020242	0.0123775	0.0424119	0.0278299	0.0235551	0.0619091	0.0420487	0.0554742	0.0105491	0.0182658	0.0691262	3.02439
23700	-15729.9	-15712.7	-17.1907	0.0941642	0.110871	0.105015	0.0736631	0.112577	0.112199	0.0770022	0.111413	0.0732661	0.100729	0.0849221	0.143885	0.0776318	0.0935288	0.115938	0.120682	0.181312	0.0796154	0.131167	0.131215	0.0569854	0.096832	0.0931805	0.0231222	0.0465061	0.0339052	0.063296	0.0358258	0.0590638	0.0451612	0.0424234	0.0150659	0.0204589	0.00580882	0.0433006	0.0374882	0.0319494	0.06202	0.0447842	0.0405775	0.0115016	0.0269109	0.070358	3.13732
23710	-15724.5	-15707.8	-16.6459	0.0943042	0.108066	0.121534	0.074336	0.135075	0.0828069	0.0613636	0.14905	0.082672	0.101232	0.0657207	0.149566	0.0697715	0.10478	0.115677	0.124763	0.16787	0.101339	0.113773	0.140322	0.0761046	0.0979658	0.0767302	0.0189605	0.0410437	0.0312061	0.034304	0.0391276	0.0550852	0.0306914	0.0295915	0.0161291	0.0205009	0.0141258	0.0346903	0.0313106	0.02498	0.060212	0.0271268	0.0460573	0.0208903	0.0298277	0.0621582	3.08284
23720	-15740.3	-15723.7	-16.5968	0.100778	0.119649	0.0869565	0.0697494	0.124737	0.10349	0.0851977	0.154153	0.073668	0.066634	0.0718659	0.174397	0.0729699	0.0996373	0.116591	0.126521	0.175286	0.0614531	0.123384	0.113742	0.0456327	0.087693	0.0688557	0.0220608	0.0410437	0.025633	0.0513554	0.0341526	0.0645327	0.0305	0.0139697	0.0174445	0.0168439	0.032411	0.0449304	0.0313106	0.0367087	0.0706481	0.0305758	0.0396275	0.0112582	0.0347646	0.105119	3.07793
23730	-15728.4	-15713.4	-14.9718	0.0824291	0.105304	0.0908672	0.0758986	0.119928	0.0941082	0.0577836	0.106989	0.114337	0.084775	0.0635292	0.139783	0.0596622	0.0937822	0.0944765	0.11257	0.169984	0.0974796	0.110235	0.109553	0.05358	0.0994568	0.0744409	0.0264295	0.0422132	0.0197699	0.050394	0.031527	0.0544702	0.0305	0.0227839	0.0130057	0.0176991	0.0312096	0.0322117	0.0315136	0.0305391	0.0632762	0.0373784	0.0377819	0.0173478	0.0334391	0.080988	2.91543
23740	-15723.2	-15706.9	-16.3801	0.0948006	0.0973044	0.12214	0.0691973	0.111827	0.0838956	0.0831434	0.127579	0.0936056	0.0726073	0.0583028	0.142315	0.0763166	0.104221	0.108639	0.138447	0.180356	0.0887687	0.129296	0.110947	0.0580729	0.0877032	0.0891316	0.0370239	0.0431303	0.0199348	0.0356335	0.0315577	0.0574196	0.0553694	0.0337866	0.01776	0.0200684	0.0154355	0.04735	0.0252867	0.0258121	0.0515822	0.0373784	0.043231	0.0153188	0.0302347	0.0843325	3.05626
23750	-15728.8	-15712.9	-15.944	0.0917342	0.0933482	0.0901925	0.0664734	0.116088	0.0924259	0.0904063	0.127579	0.105189	0.0702359	0.0637917	0.12115	0.0979043	0.102487	0.12007	0.103972	0.156635	0.0778365	0.104045	0.139631	0.0795174	0.0844504	0.0847054	0.0283393	0.0443553	0.0474332	0.0407458	0.0295041	0.0624933	0.042303	0.035194	0.0153691	0.0251532	0.0282805	0.0361886	0.0181396	0.0293067	0.0500621	0.0194443	0.0390318	0.0242246	0.0368767	0.0803414	3.01265
23760	-15728.6	-15712.3	-16.3263	0.0849326	0.105266	0.107002	0.0748382	0.131412	0.0879078	0.0725832	0.11157	0.109638	0.0898083	0.0727177	0.146843	0.0762272	0.0928175	0.115982	0.114198	0.180031	0.0717785	0.127236	0.126068	0.0567225	0.0913259	0.0787931	0.024773	0.0318928	0.0213005	0.0286251	0.0639101	0.0513342	0.030514	0.0315573	0.0203149	0.034204	0.0310039	0.0329597	0.0362023	0.0353129	0.0559629	0.0167199	0.0404461	0.0298771	0.0255127	0.0827608	3.05088
23770	-15723.6	-15708.3	-15.2911	0.0946604	0.105266	0.0870634	0.0678866	0.14367	0.106828	0.0638344	0.129079	0.0854557	0.0713264	0.0727164	0.131417	0.0801991	0.0949145	0.108946	0.124576	0.151089	0.0838648	0.0959742	0.123761	0.0603396	0.103727	0.0961141	0.0282885	0.0359259	0.0209562	0.0527544	0.0256691	0.0560502	0.0338858	0.0172161	0.0101132	0.0202198	0.0131743	0.0394114	0.0370183	0.0330928	0.0559629	0.028262	0.0464913	0.0229847	0.0205661	0.0666083	2.94736
23780	-15734.8	-15718.2	-16.6126	0.0741614	0.0974179	0.126634	0.0928395	0.132144	0.12247	0.0689606	0.109318	0.109294	0.0795032	0.082508	0.16291	0.0849873	0.0858532	0.114428	0.0984211	0.186175	0.100636	0.111989	0.11435	0.0745894	0.105297	0.0869037	0.0398455	0.0352363	0.0296552	0.0474789	0.0428101	0.0559791	0.038624	0.0137629	0.0147642	0.0249452	0.0279706	0.0366468	0.0160231	0.026519	0.0431443	0.0198944	0.0392343	0.0189561	0.0258502	0.0603836	3.07951
23790	-15729.8	-15713.8	-16.0049	0.103954	0.100946	0.110838	0.0885842	0.145932	0.105411	0.0654173	0.115292	0.0986686	0.0907426	0.0542647	0.1463	0.0898923	0.0727029	0.11259	0.107305	0.160545	0.0867009	0.106461	0.129853	0.0476237	0.106324	0.094713	0.0245594	0.0297101	0.026028	0.0503158	0.0357463	0.0607394	0.0401163	0.0245346	0.0177694	0.0176649	0.016839	0.0470941	0.0196194	0.0235113	0.0623742	0.020211	0.0380283	0.0143727	0.03182	0.0766334	3.01875
23800	-15729	-15713.2	-15.7961	0.0857246	0.101812	0.106128	0.0718735	0.129949	0.0896277	0.081067	0.112235	0.0813672	0.092195	0.0936047	0.15758	0.0689704	0.106204	0.107115	0.114458	0.145962	0.0695447	0.105395	0.121997	0.0582196	0.0751887	0.0976476	0.0393653	0.037838	0.0285168	0.0417612	0.0235374	0.0914744	0.041445	0.0334597	0.0175667	0.0276233	0.0207871	0.0340919	0.0215599	0.0290632	0.0421643	0.0374604	0.04211	0.02391	0.0302043	0.0600607	2.99787
23810	-15717.7	-15701.5	-16.2092	0.0785828	0.106913	0.123358	0.0735569	0.118412	0.0878598	0.0670776	0.112757	0.0912486	0.0824487	0.0727833	0.146145	0.083881	0.0950652	0.11096	0.126222	0.158661	0.0970525	0.115502	0.140769	0.0606091	0.0943135	0.0853251	0.0330501	0.0353285	0.0332192	0.0455387	0.0330655	0.0783924	0.0306508	0.022431	0.0282643	0.0253766	0.0234212	0.0367238	0.0230169	0.025469	0.0512632	0.0242458	0.0464955	0.023057	0.0249083	0.0657544	3.03917
23820	-15729.6	-15714.1	-15.5079	0.0798609	0.0906285	0.100885	0.0764832	0.12214	0.0914605	0.080941	0.138586	0.0905697	0.0881833	0.0817734	0.145569	0.0756848	0.0859395	0.108824	0.137187	0.151352	0.0973457	0.0976687	0.119458	0.0548139	0.0865926	0.106171	0.0261507	0.0296617	0.0199684	0.0441443	0.0311491	0.0504145	0.0215696	0.0285543	0.014354	0.0253362	0.0273933	0.0284456	0.0375047	0.0256817	0.0642996	0.0409843	0.0451521	0.023057	0.0249083	0.0522025	2.96905
23830	-15735.3	-15718.8	-16.535	0.0834975	0.0914343	0.128074	0.0740594	0.123745	0.0911759	0.0726794	0.13873	0.093228	0.0990865	0.0817398	0.139497	0.0773667	0.0941314	0.11668	0.12155	0.162157	0.081482	0.103424	0.146505	0.0668187	0.078487	0.0908456	0.0439282	0.0375914	0.0193877	0.0261758	0.0354216	0.0737315	0.0274279	0.044122	0.0171728	0.023048	0.0186797	0.0298891	0.0184506	0.0311168	0.060814	0.0420652	0.039616	0.0352584	0.0180336	0.0734272	3.07175
23840	-15732.7	-15716	-16.7523	0.0943083	0.120689	0.110808	0.0709298	0.14354	0.0876748	0.0726794	0.109956	0.093228	0.0929123	0.087113	0.138756	0.0838068	0.100834	0.140024	0.11039	0.131506	0.0691996	0.0977629	0.13487	0.0555118	0.0960045	0.0867805	0.036136	0.0543878	0.0273302	0.0435341	0.0333293	0.0607616	0.0382751	0.0414122	0.0169275	0.0177604	0.0281731	0.0481143	0.0341563	0.0160321	0.079481	0.0207624	0.0373302	0.0291441	0.0288569	0.0722917	3.09348
23850	-15726.8	-15711.2	-15.5952	0.0881449	0.110204	0.115605	0.0709298	0.132215	0.0806526	0.0679383	0.118897	0.0817267	0.0991279	0.0939225	0.1364	0.0776436	0.090766	0.115121	0.101512	0.150269	0.0755429	0.118072	0.13304	0.087232	0.0789164	0.0835297	0.0134049	0.0307485	0.0233066	0.0342686	0.0324788	0.0562487	0.0394883	0.0103924	0.0177009	0.0217849	0.0224058	0.0452583	0.0258498	0.0210246	0.0512185	0.0331695	0.0594326	0.0203841	0.0275598	0.0842423	2.97778
23860	-15728.2	-15711.9	-16.3215	0.0688829	0.0948534	0.107777	0.080355	0.127052	0.0916042	0.0688712	0.103039	0.0833145	0.0959539	0.0802051	0.156838	0.0820088	0.126178	0.13154	0.119196	0.154251	0.0816468	0.107017	0.128936	0.0658539	0.109029	0.0827304	0.0209372	0.0376109	0.0156089	0.055467	0.0502412	0.0562487	0.0422662	0.0177712	0.0242297	0.012921	0.0178213	0.0497675	0.0353674	0.0314615	0.0587525	0.022236	0.0475732	0.0242595	0.0221008	0.0606267	3.0504
23870	-15725.4	-15708.4	-16.9857	0.0952958	0.116487	0.103124	0.0791732	0.131142	0.100775	0.082344	0.110914	0.0889086	0.0931488	0.0954324	0.148607	0.0846812	0.0905247	0.101737	0.111171	0.167931	0.0730461	0.110719	0.139239	0.0571333	0.094135	0.0904761	0.0345036	0.0381744	0.0239773	0.0419713	0.0268306	0.0598929	0.0387023	0.0109741	0.02033	0.0198729	0.0323335	0.0525185	0.0260409	0.0285363	0.0729807	0.0233671	0.0555139	0.0306638	0.0236096	0.0898842	3.11682
23880	-15730.2	-15714	-16.158	0.0793241	0.090605	0.103791	0.0820914	0.130367	0.0827854	0.0668136	0.115529	0.129198	0.0796213	0.0822712	0.133107	0.0749713	0.0824771	0.0915838	0.116364	0.166815	0.0840797	0.116533	0.123365	0.059409	0.106585	0.0800409	0.0280468	0.041336	0.0246024	0.0543056	0.0292652	0.0598929	0.0386984	0.023114	0.02033	0.043769	0.0316851	0.0323265	0.0300141	0.0269064	0.0478439	0.0314449	0.0479255	0.0215394	0.0405513	0.0827316	3.03406
23890	-15726	-15709.6	-16.3525	0.0975631	0.0818863	0.127582	0.0758957	0.129085	0.104856	0.0789736	0.119206	0.114322	0.0939974	0.0653255	0.141299	0.0702281	0.0963293	0.0990153	0.107372	0.172375	0.0776271	0.114984	0.117963	0.0603328	0.0935842	0.0911312	0.0280468	0.0519345	0.0172576	0.0386635	0.0335088	0.0598929	0.051686	0.0218235	0.02033	0.0123718	0.0169941	0.0374161	0.0293681	0.0264873	0.0617631	0.0238627	0.0470145	0.0313674	0.0267316	0.0860504	3.0535
23900	-15727.2	-15711.1	-16.0782	0.100165	0.119308	0.116298	0.066607	0.129085	0.0949541	0.0855585	0.12497	0.0970716	0.0847257	0.0791903	0.125465	0.0810446	0.083316	0.124749	0.108439	0.145522	0.0894017	0.133552	0.126524	0.054498	0.0823177	0.0694828	0.0267363	0.0413572	0.0291747	0.0433644	0.0408309	0.0498089	0.0444182	0.0185382	0.0229154	0.0141302	0.0303514	0.0409404	0.0332318	0.0171155	0.0541266	0.0241948	0.0333028	0.025299	0.0342785	0.0797136	3.02607
23910	-15726.5	-15711.3	-15.2135	0.0748354	0.0956346	0.0901622	0.0674496	0.12947	0.0936529	0.0801998	0.115288	0.105529	0.076709	0.0692378	0.146264	0.062045	0.0957121	0.10476	0.12381	0.148063	0.0852657	0.0994243	0.127121	0.0538312	0.0956011	0.0853925	0.036123	0.0376189	0.0275466	0.0548348	0.0385835	0.0718378	0.0318709	0.0230655	0.0209916	0.020349	0.0272901	0.0287824	0.0232923	0.0177958	0.0568815	0.0146062	0.0490236	0.017527	0.0342785	0.081844	2.9396
23920	-15732.5	-15716.3	-16.2859	0.0957847	0.0974614	0.107802	0.0786583	0.139838	0.0624853	0.0722692	0.104164	0.102404	0.0971659	0.0976982	0.124629	0.108828	0.0957121	0.112989	0.114483	0.151055	0.080239	0.101684	0.117237	0.0679286	0.0894451	0.085472	0.0278518	0.0409022	0.0240976	0.0458197	0.0290445	0.0581608	0.0463678	0.0159627	0.0290516	0.0304009	0.0374384	0.037479	0.0315659	0.0310552	0.0540186	0.0255195	0.0519602	0.0196132	0.0303151	0.0747879	3.04685
23930	-15741.3	-15725.9	-15.4015	0.0720664	0.105937	0.101256	0.099742	0.122205	0.107436	0.079629	0.101246	0.120862	0.0956293	0.069219	0.149532	0.0775527	0.096775	0.0902059	0.113441	0.118443	0.0648981	0.119508	0.125729	0.0638738	0.0640709	0.080072	0.0336987	0.0365516	0.0125143	0.0492501	0.0422294	0.0576076	0.0384362	0.0173028	0.0160464	0.03155	0.0191363	0.0517457	0.0404938	0.0296061	0.0438845	0.0297722	0.0462806	0.0239024	0.0303151	0.068747	2.9584
23940	-15727.1	-15710.9	-16.2427	0.0968904	0.0992642	0.107864	0.0670585	0.123884	0.106001	0.0827508	0.135315	0.0786334	0.0870444	0.0687674	0.143207	0.0854849	0.120947	0.105266	0.115841	0.150758	0.0754648	0.0994296	0.125745	0.0629651	0.0811486	0.0851372	0.0164842	0.0298585	0.0238911	0.0725406	0.0364749	0.0651372	0.0446331	0.0285755	0.0272758	0.0234552	0.0201366	0.0349498	0.0272198	0.0220363	0.0530756	0.0337114	0.0617582	0.0218328	0.0294759	0.0651294	3.04252
23950	-15728.3	-15712.5	-15.8064	0.090795	0.102444	0.103996	0.0796974	0.114094	0.0972359	0.068948	0.117595	0.0979217	0.0866542	0.0833584	0.135947	0.083866	0.104083	0.111387	0.109299	0.180888	0.0854478	0.107359	0.122233	0.0560811	0.116878	0.0838269	0.0202278	0.0486018	0.0226938	0.0359701	0.030676	0.0679168	0.0435646	0.0181619	0.0114213	0.0216906	0.0269449	0.0316638	0.0210024	0.0265571	0.0545109	0.0220001	0.0292079	0.0228917	0.0356722	0.0674809	2.99889
23960	-15729.4	-15713.1	-16.3076	0.0864556	0.107628	0.107181	0.0732039	0.140279	0.0953377	0.0669597	0.131211	0.0981412	0.0960194	0.0717018	0.164365	0.0773262	0.0918932	0.111387	0.118509	0.167281	0.0828332	0.0923574	0.110352	0.0742958	0.0811337	0.072005	0.0303963	0.0413055	0.0328909	0.0479956	0.0269795	0.0644989	0.0522984	0.0289657	0.0302663	0.0145347	0.0296501	0.0334195	0.0393455	0.0233192	0.0581817	0.017958	0.055158	0.0206365	0.0220525	0.0613074	3.04902
23970	-15724.4	-15708.3	-16.0867	0.0717396	0.0973934	0.108894	0.0831948	0.128065	0.103355	0.0741083	0.117351	0.11004	0.0934258	0.0766781	0.149659	0.102569	0.100745	0.11403	0.115311	0.154744	0.0687159	0.110504	0.137882	0.0472323	0.0954731	0.0738873	0.0303963	0.0346085	0.0146612	0.0500754	0.0332404	0.0620136	0.0334427	0.0361494	0.0164068	0.0202656	0.0296501	0.0383655	0.0418949	0.0272262	0.052975	0.0199446	0.0377051	0.014079	0.0346849	0.0641419	3.02692
23980	-15728.5	-15714.1	-14.4367	0.0956398	0.105605	0.108894	0.0766432	0.136015	0.0749732	0.065831	0.115621	0.0846028	0.0831404	0.0708585	0.127863	0.0792783	0.0900086	0.103426	0.11741	0.142295	0.0761148	0.110504	0.0980287	0.0704732	0.0887233	0.0726032	0.0328172	0.0388749	0.0108907	0.0357038	0.0359982	0.060524	0.0408018	0.0168088	0.0260029	0.0222448	0.0226431	0.0439523	0.0223668	0.0358312	0.0417051	0.0206274	0.0391231	0.021107	0.0346849	0.0646657	2.86193
23990	-15734.8	-15717.6	-17.1869	0.0812293	0.127417	0.104875	0.0766432	0.133528	0.0875707	0.0837916	0.126194	0.0867788	0.0686065	0.0732052	0.121407	0.0783024	0.0905105	0.116671	0.113777	0.174439	0.0843921	0.105113	0.168861	0.0509285	0.119612	0.0903962	0.0257345	0.0304729	0.0250641	0.0558201	0.031122	0.0724619	0.0460276	0.0381861	0.026673	0.0185396	0.0262223	0.0458477	0.0338889	0.0305115	0.0558383	0.0169641	0.0629331	0.021107	0.0298357	0.0794456	3.13694
24000	-15736.1	-15719.9	-16.1609	0.101623	0.107114	0.100924	0.0718684	0.129535	0.0876461	0.0821959	0.0984005	0.0697755	0.0734006	0.0810472	0.123912	0.0979746	0.0944195	0.0959053	0.108657	0.169441	0.0768658	0.114006	0.141548	0.0762409	0.106068	0.0886451	0.0262924	0.0376227	0.0176917	0.0664746	0.0378082	0.0533503	0.0636441	0.0207406	0.0300193	0.0159644	0.0125564	0.0356948	0.0282171	0.0318157	0.0558383	0.0403354	0.0454096	0.0145235	0.0355622	0.0675727	3.03435
24010	-15730.6	-15715	-15.5256	0.0882493	0.0962867	0.0813327	0.0718684	0.129535	0.0948018	0.0716311	0.13171	0.0754706	0.0806225	0.0837424	0.140291	0.0873278	0.0997775	0.0965689	0.1166	0.160768	0.087602	0.120349	0.103061	0.0555258	0.0925696	0.0693605	0.0254597	0.035138	0.0194241	0.0518904	0.0379078	0.0686071	0.0302924	0.0354062	0.0181942	0.0147869	0.0169551	0.0549191	0.0360211	0.0269385	0.0699995	0.0355099	0.0362182	0.00470435	0.0402403	0.0771508	2.97081
24020	-15733.7	-15717.5	-16.2618	0.102904	0.106345	0.119563	0.0532827	0.104723	0.119741	0.0864748	0.101816	0.110767	0.0881475	0.0660872	0.142826	0.0807539	0.0997775	0.115204	0.116839	0.16775	0.0723933	0.127152	0.133042	0.0761686	0.0857971	0.0697454	0.0417859	0.0368808	0.0187507	0.0601588	0.0275985	0.0613481	0.0241126	0.015244	0.0246102	0.0283154	0.0132211	0.0300138	0.0459066	0.0313823	0.0352373	0.0279325	0.0493534	0.0174765	0.0268258	0.0809798	3.04444
24030	-15725.7	-15710.4	-15.3202	0.0897208	0.109039	0.132148	0.0555287	0.12996	0.0906956	0.0736493	0.115331	0.0762833	0.0736491	0.0836925	0.151992	0.0698694	0.0755665	0.117872	0.107431	0.150114	0.0698484	0.106145	0.14184	0.0583894	0.0872079	0.0701177	0.0315649	0.0323227	0.0283501	0.0601588	0.0470071	0.0706238	0.0302452	0.014827	0.0208921	0.0202461	0.0104095	0.0335176	0.0316313	0.0334671	0.0691972	0.0249797	0.0382696	0.0152568	0.0349543	0.0662635	2.95028
24040	-15725.3	-15709.1	-16.2312	0.0879986	0.103248	0.11725	0.0677638	0.132408	0.0835702	0.0820377	0.123866	0.0771299	0.100379	0.0836278	0.15019	0.0751901	0.0800281	0.103323	0.109629	0.148761	0.0873144	0.119827	0.122593	0.0614319	0.102591	0.0802898	0.0328858	0.0348016	0.0346504	0.0656948	0.036091	0.059424	0.033973	0.0197629	0.0233835	0.0123319	0.0178677	0.040314	0.0420354	0.0263214	0.0819627	0.030312	0.0475578	0.0141729	0.0349543	0.052432	3.04138
24050	-15720.4	-15704.9	-15.5782	0.099156	0.095602	0.101138	0.0665699	0.123887	0.0871162	0.0751063	0.110703	0.0930038	0.0826489	0.0753189	0.119807	0.0949149	0.112613	0.1036	0.110926	0.157675	0.0832122	0.113839	0.120012	0.0504404	0.102591	0.0854166	0.0288037	0.0279561	0.0294873	0.0423244	0.0380377	0.0443381	0.0371212	0.0250735	0.0338368	0.0198517	0.0297103	0.0428678	0.0394887	0.0302344	0.0552306	0.0189088	0.0327656	0.0189228	0.0280809	0.0877363	2.97607
24060	-15722.6	-15706	-16.6237	0.0945319	0.111122	0.124724	0.0742755	0.113601	0.0984027	0.0713142	0.111081	0.0918771	0.0838243	0.0690373	0.125262	0.0733993	0.110208	0.119453	0.12466	0.184107	0.0700005	0.108783	0.133902	0.0762828	0.0897279	0.0721128	0.0417797	0.0321717	0.0145451	0.0590814	0.0469349	0.0737984	0.036505	0.0239643	0.0244647	0.0161931	0.0152544	0.0557846	0.0259908	0.0246828	0.0480453	0.0312839	0.0495394	0.0149244	0.0379329	0.0760588	3.08062
24070	-15722.3	-15706.1	-16.2136	0.104535	0.0850973	0.108139	0.0629013	0.135711	0.084201	0.0833413	0.123996	0.10629	0.0954735	0.0718298	0.155201	0.0847227	0.106015	0.101373	0.113274	0.153095	0.0727235	0.102035	0.127043	0.0486525	0.0882347	0.0891001	0.0191523	0.0363631	0.0295351	0.0533572	0.0289025	0.0794595	0.0343775	0.0203756	0.0275009	0.0214966	0.0348585	0.0432888	0.0273709	0.0166401	0.0505777	0.0312839	0.0550795	0.0192928	0.0326674	0.0750487	3.03961
24080	-15728.8	-15712.6	-16.1411	0.0888701	0.0961723	0.0897297	0.0826599	0.123708	0.0956406	0.0774679	0.117897	0.0877867	0.0678565	0.0880616	0.144331	0.070581	0.108941	0.116206	0.120854	0.153963	0.0974449	0.114265	0.10477	0.0634039	0.0849927	0.0658214	0.0366656	0.0455727	0.0174942	0.0432733	0.03506	0.078159	0.0382858	0.0125981	0.0375371	0.0210506	0.0310952	0.0462119	0.0360041	0.0331056	0.0761911	0.0342134	0.0495621	0.0192928	0.0175534	0.062017	3.03237
24090	-15733.2	-15717.3	-15.9243	0.0951314	0.107964	0.105301	0.0832562	0.126601	0.0842921	0.0812397	0.131733	0.0973656	0.0845295	0.0691083	0.145797	0.0558129	0.0885956	0.106241	0.132162	0.18614	0.0901544	0.117839	0.136809	0.0562868	0.0703816	0.0912677	0.042769	0.033211	0.0233964	0.0321027	0.0241963	0.0569531	0.0316776	0.00988243	0.0300539	0.032137	0.0295622	0.0390727	0.0206514	0.02889	0.0567136	0.0322415	0.0489726	0.019033	0.0155287	0.0596239	3.01068
24100	-15726.3	-15709.3	-16.9791	0.0961047	0.0940626	0.109999	0.0944484	0.124919	0.104815	0.0756141	0.114965	0.108392	0.08471	0.08306	0.161414	0.0727605	0.10168	0.125114	0.109853	0.163111	0.077566	0.143493	0.135063	0.0406633	0.0949949	0.0809715	0.0189342	0.0352377	0.0215417	0.0414153	0.0299722	0.0474829	0.032981	0.0170043	0.028497	0.0183817	0.019669	0.0415933	0.0398286	0.0368088	0.0668174	0.0376037	0.0561886	0.0242508	0.0198845	0.0842995	3.11617
